customer_id,status,churn_label,churn_category,churn_reason,gender,age,senior_citizen,married,num_dependents,zip_code,account_id,tenure_months,num_referrals,has_internet_service,internet_type,has_unlimited_data,has_phone_service,has_multiple_lines,has_premium_tech_support,has_online_security,has_online_backup,has_device_protection,contract_type,paperless_billing,payment_method,avg_long_distance_fee_monthly,total_long_distance_fee,avg_gb_download_monthly,stream_tv,stream_movie,stream_music,total_monthly_fee,total_charges_quarter,total_refunds,area_id,city,latitutde,longitude,population
0356-ERHVT,Stayed,No,,,Male,54,No,Yes,0,95062,HRZZ-NCRAA,11,1,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,12.95,142.45,6,No,No,No,45.9,521.9,0.0,1086,Santa Cruz,36.974575,-121.991149,36631
0361-HJRDX,Stayed,No,,,Female,38,No,No,0,91403,BFBH-OMPIQ,68,0,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.0,0.0,28,Yes,Yes,Yes,64.35,4539.6,0.0,223,Sherman Oaks,34.147149,-118.463365,22085
0362-ZBZWJ,Churned,Yes,Attitude,Attitude of service provider,Male,46,No,No,0,95686,AJHQ-UGVZV,36,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.66,887.76,22,No,Yes,Yes,84.9,3067.2,0.0,1395,Thornton,38.157794,-121.520223,1472
0366-NQSHS,Joined,No,,,Male,42,No,No,0,95932,FRFU-HIOLG,2,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,44.34,88.68,0,No,No,No,19.35,46.35,0.0,1470,Colusa,39.273096,-122.050763,7503
0374-AACSZ,Joined,No,,,Female,63,No,No,0,93534,CKLX-YHHDZ,1,0,Yes,DSL,No,Yes,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,38.33,38.33,24,No,No,No,50.15,50.15,0.0,750,Lancaster,34.727529,-118.153098,35109
0374-IOEGQ,Joined,No,,,Female,62,No,No,0,93926,ICWM-ILKLF,3,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,15.59,46.77,27,No,No,No,44.6,122.7,0.0,845,Gonzales,36.52588,-121.396719,9023
0376-OIWME,Stayed,No,,,Male,24,No,Yes,0,92173,JRZP-PQBPE,36,3,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,41.33,1487.88,41,Yes,Yes,Yes,93.6,3366.05,16.56,381,San Ysidro,32.555828,-117.040073,28488
0376-YMCJC,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,21,No,No,0,94949,GJRN-EGNXG,23,0,Yes,Cable,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,38.69,889.87,69,Yes,No,Yes,90.6,1943.2,4.73,1044,Novato,38.067204,-122.524004,13361
0377-JBKKT,Stayed,No,,,Male,21,No,Yes,3,95020,HZJA-UDLJA,22,9,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,42.58,936.76,82,No,No,Yes,57.95,1271.8,0.0,1071,Gilroy,37.03889,-121.528955,49968
0378-TOVMS,Churned,Yes,Competitor,Competitor had better devices,Female,20,No,No,0,95385,AYBO-DMVWT,3,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,10.6,31.8,73,No,Yes,Yes,85.8,272.2,0.0,1218,Vernalis,37.609095,-121.263381,274
0384-LPITE,Stayed,No,,,Male,38,No,No,0,90041,HLWP-ZXSZW,40,0,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,0.0,0.0,19,Yes,Yes,Yes,62.05,2511.55,0.0,38,Los Angeles,34.137412,-118.207607,27866
0384-RVBPI,Stayed,No,,,Male,64,No,No,0,95380,GWRT-NSIIF,20,0,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,12.6,252.0,29,No,Yes,Yes,64.4,1398.6,0.0,1215,Turlock,37.474396,-120.875917,40545
0386-CWRGM,Stayed,No,,,Female,61,No,Yes,1,90210,CFBU-KXHVB,46,9,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,47.5,2185.0,0,No,No,No,19.4,967.85,0.0,63,Beverly Hills,34.099891,-118.414338,21397
0394-YONDK,Stayed,No,,,Male,28,No,Yes,3,92025,AKHG-BKCPI,70,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,1.22,85.4,0,No,No,No,25.15,1790.15,0.0,322,Escondido,33.081478,-117.033814,49281
0397-GZBBC,Churned,Yes,Price,Price too high,Male,70,Yes,Yes,0,93665,CRRL-UTCQZ,59,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,10.78,636.02,15,Yes,Yes,No,93.85,5574.75,8.13,814,South Dos Palos,36.959731,-120.653519,343
0401-WDBXM,Stayed,No,,,Male,22,No,Yes,3,95118,EQLQ-FIIDR,72,4,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,8.33,599.76,59,Yes,Yes,Yes,105.55,7542.25,0.0,1099,San Jose,37.255479,-121.889838,31926
0402-CQAJN,Churned,Yes,Dissatisfaction,Lack of self-service on Website,Female,22,No,No,0,91732,JKQY-EUEIN,37,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,24.04,889.48,59,Yes,Yes,Yes,101.9,3545.35,0.0,251,El Monte,34.074492,-118.01462,62660
0404-SWRVG,Churned,Yes,Dissatisfaction,Product dissatisfaction,Male,21,No,No,2,90631,BINK-SFVDC,3,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,14.6,43.8,71,No,No,Yes,74.4,229.55,8.74,122,La Habra,33.940619,-117.9513,67354
0406-BPDVR,Churned,Yes,Price,Lack of affordable download/upload speed,Female,75,Yes,Yes,0,93277,HGPK-QKMTX,54,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,One Year,Yes,Credit Card,33.49,1808.46,8,Yes,Yes,Yes,101.5,5373.1,0.0,681,Visalia,36.303793,-119.375646,44741
0407-BDJKB,Churned,Yes,Dissatisfaction,Service dissatisfaction,Male,59,No,Yes,0,94114,FVKR-PSABX,60,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.22,2113.2,16,Yes,No,No,95.75,5742.9,0.0,900,San Francisco,37.758085,-122.434801,30587
0412-UCCNP,Stayed,No,,,Male,20,No,No,0,92332,ENLL-VWOIH,55,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,12.28,675.4,48,No,No,No,59.2,3175.85,0.0,444,Essex,34.9436,-115.287901,115
0415-MOSGF,Churned,Yes,Attitude,Attitude of support person,Female,58,No,No,0,95030,CVDZ-EXPHL,1,0,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,26.53,26.53,30,No,No,No,44.4,44.4,0.0,1072,Los Gatos,37.222842,-121.988727,13290
0422-OHQHQ,Stayed,No,,,Female,23,No,Yes,0,93722,EXNS-UEATN,15,7,No,None,No,Yes,No,No,No,No,No,One Year,No,Credit Card,34.63,519.45,0,No,No,No,20.55,295.95,0.0,831,Fresno,36.78979,-119.929894,60889
0426-TIRNE,Churned,Yes,Dissatisfaction,Limited range of services,Female,54,No,No,0,91316,HEXW-EFQKC,1,0,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,15.51,15.51,0,No,No,No,20.9,20.9,0.0,195,Encino,34.150354,-118.518292,27614
0428-AXXLJ,Stayed,No,,,Male,29,No,No,0,90706,AFKF-DLQEA,25,0,No,None,No,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,3.58,89.5,0,No,No,No,19.5,516.3,0.0,132,Bellflower,33.887676,-118.127289,72893
0428-IKYCP,Stayed,No,,,Male,56,No,Yes,0,95370,CXMU-LKPFG,22,9,Yes,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.68,1070.96,18,Yes,No,No,87.0,1850.65,0.0,1210,Sonora,37.982716,-120.343732,25340
0436-TWFFZ,Stayed,No,,,Female,21,No,No,0,90805,HYWZ-RWGIM,67,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,8.71,583.57,41,Yes,Yes,Yes,85.25,5714.2,1.31,152,Long Beach,33.864622,-118.179626,91664
0440-EKDCF,Stayed,No,,,Male,47,No,Yes,0,96113,FRVJ-HHVDM,62,1,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,33.7,2089.4,15,No,No,No,60.15,3753.2,0.0,1599,Herlong,40.198234,-120.18089,946
0440-MOGPM,Stayed,No,,,Female,51,No,No,0,94954,HBUG-YOLSC,41,0,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,6.16,252.56,12,Yes,Yes,Yes,80.55,3263.9,0.0,1048,Petaluma,38.235021,-122.557332,35419
0440-QEXBZ,Stayed,No,,,Female,64,No,No,0,93501,ENUG-YTBFL,44,0,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,18.42,810.48,22,No,No,No,50.15,2139.1,0.0,733,Mojave,35.097323,-118.171288,4882
0440-UEDAI,Stayed,No,,,Female,59,No,No,0,96014,HAYA-MUIVX,53,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,33.88,1795.64,6,No,Yes,Yes,94.45,5042.75,0.0,1529,Callahan,41.388397,-122.794636,290
0442-TDYUO,Stayed,No,,,Male,44,No,Yes,0,94922,DYYD-ZWRAP,48,4,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Credit Card,33.06,1586.88,0,No,No,No,20.05,1036.0,0.0,1027,Bodega,38.343282,-122.9755,584
0442-ZXKVS,Stayed,No,,,Female,79,Yes,Yes,0,95316,EPVL-FDQBR,54,2,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,43.71,2360.34,12,Yes,Yes,No,115.6,6431.05,0.0,1170,Denair,37.524721,-120.757977,5513
0458-HEUZG,Stayed,No,,,Female,58,No,No,0,95511,CKIY-CLVEF,13,0,Yes,Cable,No,No,No,Yes,No,No,Yes,Two Year,No,Credit Card,0.0,0.0,13,No,No,No,35.4,450.4,0.0,1286,Alderpoint,40.166028,-123.584144,261
0459-SPZHJ,Stayed,No,,,Male,19,No,Yes,0,92843,CWIK-ENTND,63,1,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,13.45,847.35,69,Yes,Yes,Yes,83.5,5435.0,0.0,586,Garden Grove,33.764018,-117.931507,43491
0463-ZSDNT,Stayed,No,,,Male,23,No,No,0,92026,DEJD-TRRGW,10,0,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.3,303.0,73,No,Yes,Yes,56.75,503.25,0.0,323,Escondido,33.21846,-117.116916,43436
0468-YRPXN,Stayed,No,,,Male,62,No,No,0,90717,IEXT-QSKQG,29,0,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,48.2,1397.8,19,Yes,Yes,Yes,98.8,2807.1,0.0,138,Lomita,33.794209,-118.317354,21065
0471-LVHGK,Churned,Yes,Competitor,Competitor offered higher download speeds,Male,34,No,Yes,0,95662,GJVQ-ANYZA,41,1,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,15.91,652.31,29,Yes,Yes,Yes,73.0,3001.2,0.0,1375,Orangevale,38.689174,-121.218435,32040
0481-SUMCB,Stayed,No,,,Female,74,Yes,No,0,95947,GOOW-SKUXF,45,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,34.12,1535.4,15,Yes,Yes,No,102.15,4735.35,0.0,1483,Greenville,40.160386,-120.835428,2064
0484-FFVBJ,Stayed,No,,,Male,43,No,No,0,95437,BOCE-YWAVJ,32,0,Yes,DSL,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,15.52,496.64,12,Yes,Yes,Yes,64.85,2010.95,0.0,1244,Fort Bragg,39.455555,-123.683979,14417
0485-ZBSLN,Stayed,No,,,Male,52,No,Yes,2,92254,BLPU-JIKKV,65,4,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,36.5,2372.5,0,No,No,No,24.75,1715.1,0.0,405,Mecca,33.543835,-115.993906,8768
0486-HECZI,Churned,Yes,Price,Long distance charges,Male,37,No,Yes,1,90504,GGXB-FLRNY,55,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,49.06,2698.3,27,Yes,No,No,96.75,5238.9,0.0,110,Torrance,33.867257,-118.330794,31678
0486-LGCCH,Stayed,No,,,Male,48,No,Yes,2,92394,HHCU-TDYWQ,11,2,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,40.76,448.36,0,No,No,No,19.65,225.75,0.0,474,Victorville,34.567058,-117.362329,12083
0487-VVUVK,Stayed,No,,,Male,49,No,Yes,2,93109,IKWO-MRGPT,25,5,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.09,477.25,0,No,No,No,19.15,477.6,0.0,628,Santa Barbara,34.406256,-119.726936,10986
0495-RVCBF,Churned,Yes,Other,Poor expertise of online support,Female,39,No,No,0,95401,GOZR-QGNIA,1,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,33.88,33.88,26,No,Yes,Yes,79.7,79.7,0.0,1221,Santa Rosa,38.460517,-122.790335,36125
0504-HHAPI,Churned,Yes,Other,Don't know,Female,72,Yes,No,0,95637,DESD-WFMGP,27,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,16.94,457.38,11,No,Yes,No,88.3,2467.75,0.0,1358,Guinda,38.830739,-122.196202,228
0508-OOLTO,Joined,No,,,Female,33,No,Yes,1,92310,HXVP-UAJWC,2,5,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.03,58.06,10,No,No,No,71.65,135.75,0.0,432,Fort Irwin,35.349241,-116.770281,9465
0508-SQWPL,Stayed,No,,,Female,32,No,Yes,3,91941,DYER-FHZJM,57,9,No,None,No,Yes,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.67,1520.19,0,No,No,No,20.1,1087.7,0.0,302,La Mesa,32.759327,-116.99726,44652
0512-FLFDW,Stayed,No,,,Female,74,Yes,Yes,0,92060,JCLF-RTZUI,60,3,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,27.68,1660.8,26,Yes,Yes,No,100.5,6029.0,0.0,334,Palomar Mountain,33.309852,-116.823091,234
0516-UXRMT,Stayed,No,,,Female,27,No,No,0,93033,IXNB-UEDHN,62,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,23.88,1480.56,47,No,No,No,92.05,5755.8,14.21,615,Oxnard,34.156629,-119.117218,77791
0516-WJVXC,Churned,Yes,Dissatisfaction,Network reliability,Female,21,No,No,0,95818,EZGJ-PBOYY,5,0,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,3.61,18.05,69,No,No,No,54.2,308.25,0.0,1430,Sacramento,38.556306,-121.495817,21313
0519-DRGTI,Stayed,No,,,Female,58,No,Yes,3,95219,IPYF-YGVMT,20,9,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,42.46,849.2,0,No,No,No,20.35,442.6,0.0,1132,Stockton,38.029729,-121.387999,19109
0524-IAVZO,Churned,Yes,Other,Don't know,Female,25,No,Yes,0,92539,IFAG-PVBAX,30,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4.82,144.6,41,No,Yes,Yes,85.0,2624.25,0.0,497,Anza,33.527605,-116.666551,3745
0526-SXDJP,Stayed,No,,,Male,36,No,Yes,0,90201,BXYZ-NDDKQ,72,7,Yes,Cable,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.0,0.0,17,No,No,No,42.1,2962.0,0.0,62,Bell,33.970343,-118.171368,105285
0531-XBKMM,Stayed,No,,,Male,37,No,No,2,91702,FGXM-WJRJR,66,0,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,32.12,2119.92,17,No,No,No,65.7,4378.9,0.0,241,Azusa,34.174493,-117.87068,57775
0536-ACXIP,Stayed,No,,,Female,34,No,Yes,0,95242,DTWE-GLZPE,72,9,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,44.2,3182.4,2,Yes,Yes,Yes,109.55,8165.1,0.0,1148,Lodi,38.128087,-121.4078,22073
0536-BGFMZ,Stayed,No,,,Female,27,No,Yes,0,95585,GNRC-WMTLI,28,3,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,42.33,1185.24,0,No,No,No,20.5,563.05,0.0,1325,Leggett,39.873371,-123.741474,321
0541-FITGH,Joined,No,,,Female,59,No,Yes,0,95325,GHNP-IDKQB,2,6,Yes,Cable,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,48.39,96.78,24,No,Yes,Yes,62.15,113.1,0.0,1178,Hornitos,37.479926,-120.230424,128
0550-DCXLH,Stayed,No,,,Male,64,No,No,0,92274,EJLT-PCQDP,13,0,Yes,DSL,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Mailed Check,40.99,532.87,21,Yes,Yes,Yes,73.35,931.55,49.02,418,Thermal,33.53604,-116.119222,17018
0556-FJEGU,Stayed,No,,,Male,26,No,No,0,94549,ETRK-DXZEJ,58,0,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Two Year,No,Bank Withdrawal,47.47,2753.26,69,Yes,No,No,70.1,4048.95,0.0,957,Lafayette,37.907777,-122.127161,23996
0557-ASKVU,Stayed,No,,,Female,43,No,Yes,0,90210,AXHE-KTVGM,18,2,Yes,Cable,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,44.97,809.46,7,No,No,No,54.4,957.1,0.0,63,Beverly Hills,34.099891,-118.414338,21397
0562-HKHML,Stayed,No,,,Male,39,No,Yes,1,94502,AQCV-BEDYN,71,9,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,18.99,1348.29,0,No,No,No,23.9,1626.4,0.0,926,Alameda,37.724817,-122.224363,13996
0562-KBDVM,Stayed,No,,,Female,62,No,No,0,95638,IXOD-CNKCE,70,0,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.0,0.0,11,No,No,No,44.6,3058.15,0.0,1359,Herald,38.313447,-121.123886,1745
0565-JUPYD,Stayed,No,,,Male,26,No,No,0,94510,CVTW-ZPFVW,63,0,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,21.45,1351.35,85,Yes,No,No,104.5,6590.8,0.0,931,Benicia,38.113533,-122.11926,25578
0568-ONFPC,Churned,,Other,Moved,Male,34,No,Yes,1,94112,ADHD-XTYYU,5,1,No,None,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,40.05,200.25,0,No,No,No,25.9,135.0,0.0,899,San Francisco,37.720498,-122.443119,73117
0570-BFQHT,Stayed,No,,,Female,38,No,No,0,96007,BJQF-TWCFZ,9,0,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,32.57,293.13,13,No,No,No,80.55,653.9,2.28,1523,Anderson,40.448632,-122.306657,21418
0580-PIQHM,Stayed,No,,,Female,21,No,Yes,1,92503,BXNY-EDAOG,41,7,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,14.73,603.93,82,No,Yes,Yes,101.6,3930.55,0.0,486,Riverside,33.890046,-117.455583,71678
0581-MDMPW,Stayed,No,,,Female,63,No,No,0,95148,GTFV-TUMAU,24,0,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.09,1058.16,9,Yes,No,No,88.95,2072.75,0.0,1121,San Jose,37.339533,-121.777179,44103
0582-AVCLN,Stayed,No,,,Female,43,No,No,0,93304,ABHW-EXJZF,38,0,No,None,No,Yes,No,No,No,No,No,Two Year,No,Credit Card,43.19,1641.22,0,No,No,No,20.3,743.05,0.0,690,Bakersfield,35.339796,-119.023552,44588
0584-BJQGZ,Stayed,No,,,Female,19,No,No,0,95983,BHEM-ZUNAO,25,0,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,28.05,701.25,85,Yes,No,No,78.35,1837.9,0.0,1512,Taylorsville,40.053684,-120.743116,513
0585-EGDDA,Stayed,No,,,Male,41,No,Yes,0,96027,FHQH-INECE,40,8,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,39.22,1568.8,27,No,No,No,80.0,3168.75,41.74,1540,Etna,41.405193,-123.008567,2156
0587-DMGBH,Churned,Yes,Competitor,Competitor offered higher download speeds,Female,48,No,No,0,95988,AYXY-YUILU,8,0,Yes,Cable,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,37.79,302.32,25,No,No,No,49.85,365.55,13.01,1516,Willows,39.493991,-122.286363,8812
0594-UFTUL,Stayed,No,,,Male,35,No,Yes,3,95655,DNRQ-EWRRN,13,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,40.2,522.6,0,No,No,No,19.85,252.0,0.0,1370,Mather,38.549822,-121.266725,929
0595-ITUDF,Stayed,No,,,Male,21,No,Yes,1,94930,GMEU-JUEJF,64,0,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.58,2213.12,27,No,No,No,91.8,5960.5,0.0,1033,Fairfax,37.971751,-122.611873,8486
0596-BQCEQ,Churned,Yes,Competitor,Competitor had better devices,Female,32,No,Yes,0,95547,AVGM-WSWSR,62,1,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,48.58,3011.96,13,Yes,Yes,Yes,100.15,6283.3,0.0,1302,Hydesville,40.557314,-124.081662,1201
0599-XNYDO,Stayed,No,,,Female,51,No,Yes,0,95444,BXFF-ESMRZ,20,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,43.49,869.8,28,No,No,No,69.8,1540.35,0.0,1249,Graton,38.434362,-122.86891,390
0601-WZHJF,Churned,Yes,Attitude,Attitude of service provider,Male,53,No,Yes,0,93263,JXMR-OYZAS,14,1,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.0,0.0,12,Yes,Yes,Yes,46.35,667.7,0.0,672,Shafter,35.490705,-119.286833,15177
0603-TPMIB,Stayed,No,,,Female,40,No,Yes,2,93452,IMUB-LFCYS,59,0,No,None,No,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,42.37,2499.83,0,No,No,No,25.45,1534.05,0.0,724,San Simeon,35.746484,-121.223355,471
0604-THJFP,Stayed,No,,,Female,40,No,Yes,0,94552,IDMR-BXPKW,59,4,Yes,DSL,Yes,Yes,No,Yes,No,Yes,No,Two Year,Yes,Credit Card,8.28,488.52,22,Yes,Yes,Yes,75.95,4542.35,0.0,959,Castro Valley,37.722727,-122.02157,13212
0607-MVMGC,Stayed,No,,,Male,33,No,Yes,0,92066,CHRD-UNUIE,45,3,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,One Year,No,Credit Card,39.82,1791.9,13,Yes,Yes,Yes,78.75,3600.65,0.0,338,Ranchita,33.215251,-116.53633,339
0617-FHSGK,Churned,Yes,Price,Extra data charges,Male,62,No,No,0,95670,BIOU-KRNGR,49,0,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,19.08,934.92,24,No,No,No,75.2,3678.3,0.0,1383,Rancho Cordova,38.602723,-121.279913,49729
0618-XWMSS,Churned,Yes,Price,Long distance charges,Male,60,No,No,0,93280,BGOQ-UWRFH,28,0,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,44.28,1239.84,5,No,No,No,74.9,2068.55,0.0,682,Wasco,35.652242,-119.4464,22760
0619-OLYUR,Stayed,No,,,Male,32,No,Yes,0,92840,HXGW-VRLWP,72,1,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,47.83,3443.76,27,Yes,Yes,Yes,111.9,8071.05,0.0,584,Garden Grove,33.787165,-117.931889,50641
0620-DLSLK,Stayed,No,,,Female,47,No,No,0,91103,HJSI-JNIYS,13,0,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,34.18,444.34,19,Yes,No,No,81.9,1028.9,0.0,173,Pasadena,34.167465,-118.165327,27891
0620-XEFWH,Stayed,No,,,Male,41,No,Yes,1,96069,CJUA-YMKBA,4,1,No,None,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,39.04,156.16,0,No,No,No,18.85,84.2,0.0,1570,Oak Run,40.689243,-122.037023,829
0621-HJWXJ,Stayed,No,,,Female,54,No,Yes,0,92618,CTPP-KXEHA,63,1,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,21.15,1332.45,24,No,No,No,81.55,5029.05,0.0,530,Irvine,33.667145,-117.732135,6301
0621-JFHOL,Stayed,No,,,Female,41,No,No,0,91602,GJFL-ICJFY,10,0,Yes,Cable,Yes,No,No,Yes,No,No,No,Two Year,Yes,Mailed Check,0.0,0.0,29,No,No,No,29.6,299.05,0.0,235,North Hollywood,34.15136,-118.364786,16996
0621-TWIEM,Churned,Yes,Attitude,Attitude of support person,Male,28,No,No,0,91321,CODR-PPGCW,10,0,Yes,Cable,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,34.44,344.4,69,No,No,Yes,45.55,402.6,0.0,197,Newhall,34.370378,-118.504118,30742
0623-EJQEG,Stayed,No,,,Male,50,No,No,0,95247,GKNI-LFHIE,65,0,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,No,One Year,No,Bank Withdrawal,2.72,176.8,16,No,Yes,Yes,93.55,6069.25,0.0,1151,Murphys,38.147852,-120.440124,4353
0623-IIHUG,Churned,Yes,Competitor,Competitor made better offer,Female,77,Yes,No,0,92122,GIXZ-AWFIH,21,0,Yes,Cable,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,8,Yes,No,No,41.9,840.1,0.0,370,San Diego,32.85723,-117.209774,34902
